Epoch,TruePositiveNode,FalsePositiveNode,TrueNegativeNode,FalseNegativeNode,PrecisionNode,RecallNode,FscoreNode,TruePositiveNet,FalsePositiveNet,TrueNegativeNet,FalseNegativeNet,PrecisionNet,RecallNet,FscoreNet,NodeTrain,NetTrain,NodeValid,NetValid,Time
102,266846,163691,15641,13317,0.6197980661360115,0.9524669567359002,0.7509385113268608,359455,92220,8824,8389,0.7958266452648475,0.9771941366448821,0.8772340848717356,0.6790117979049682,0.36137409061193465,0.6764233112335205,0.584488034248352,3039.51
103,279683,178871,461,480,0.6099238039576582,0.9982867116642812,0.7572128433486707,367025,96270,4774,819,0.7922058299787392,0.997773512684725,0.8831856043333305,0.6785549402236939,0.36283262073993683,0.677906334400177,0.565830647945404,3070.2
104,274363,169588,9744,5800,0.6180028877060757,0.9792977659433972,0.7577895193298293,366516,94651,6393,1328,0.7947576474465866,0.9963897739259033,0.8842246966566185,0.6778749763965607,0.36377077400684354,0.6765087246894836,0.5845869779586792,3100.92
105,265488,162100,17232,14675,0.6208967510781407,0.9476197784860956,0.7502299537549223,365529,94055,6989,2315,0.7953475316808244,0.9937065712639054,0.8835306516095661,0.6786034584045411,0.3556514889001846,0.6771796345710754,0.5743244290351868,3132.05
106,264052,155380,23952,16111,0.629546624959469,0.9424941908817367,0.7548710325259615,361884,92665,8379,5960,0.7961385901189971,0.9837974793662531,0.8800755843009365,0.6789440214633942,0.36456519514322283,0.6766712069511414,0.5632210969924927,3162.65
107,270852,167953,11379,9311,0.6172491197684621,0.9667657756377538,0.7534466068030844,366926,95671,5373,918,0.7931871585851183,0.997504376855406,0.8836895095497452,0.6762382984161377,0.36230855286121366,0.6747204661369324,0.5730049014091492,3194.36
108,258288,147236,32096,21875,0.6369240784762431,0.9219204534503128,0.7533699778470353,364788,92812,8232,3056,0.7971765734265734,0.991692130359609,0.8838588686815823,0.6786608397960663,0.3575246915221214,0.6762351989746094,0.5670232772827148,3224.29
109,259308,149760,29572,20855,0.6338994983719088,0.9255611911637154,0.7524559980616077,365995,93296,7748,1849,0.7968695228079802,0.9949734126423158,0.8849704099089025,0.6788740873336792,0.35460961163043975,0.6771239638328552,0.5642613768577576,3249.79
110,263355,156405,22927,16808,0.6273942252715837,0.940006353444245,0.752525634962703,366439,94032,7012,1405,0.7957917002373657,0.9961804460586553,0.8847817557330243,0.6783734560012817,0.34967859238386156,0.6774904131889343,0.5880594253540039,3275.31
111,264780,158173,21159,15383,0.6260270053646623,0.9450926781909103,0.753161640468998,366686,95336,5708,1158,0.7936548476046595,0.9968519263600875,0.8837233963073556,0.6796803057193757,0.3495618522167206,0.6793401837348938,0.5897561311721802,3300.66
112,265021,158209,21123,15142,0.6261867069914704,0.9459528917094692,0.753550291231218,362540,91779,9265,5304,0.7979855564042005,0.9855808440534575,0.8819175759551329,0.6793148934841156,0.34682603627443315,0.6772607564926147,0.571719765663147,3325.85
